name,vintage,varietal,location,price,score,prediction,difference,bordeauxBlends,syrah,pinot,italy,france,australia
Chateau Pavie Macquin (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,64.99,93,93.35107,-0.35107,1,0,0,0,1,0
Chateau Duhart-Milon (Futures Pre-sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,94.99,93,93.57066,-0.57066,1,0,0,0,1,0
Chateau Branaire-Ducru (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,49.99,93,93.24126,-0.24126,1,0,0,0,1,0
Chateau Pavie Decesse (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,139.00,94,93.89282,0.10718,1,0,0,0,1,0
Chateau Pavie (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,179.00,95,94.18562,0.81438,1,0,0,0,1,0
Chateau L'Evangile (Futures Pre-Sale),2011,Bordeaux Red Blends,Pomerol, Bordeaux, France,159.99,94,94.04646,-0.04646,1,0,0,0,1,0
Clos Fourtet (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,79.99,92,93.46086,-1.46086,1,0,0,0,1,0
Vieux Chateau Certan (Futures Pre-Sale),2011,Bordeaux Red Blends,Pomerol, Bordeaux, France,159.00,96,94.03922,1.96078,1,0,0,0,1,0
Chateau Palmer (Futures Pre-sale),2011,Bordeaux Red Blends,Margaux, Bordeaux, France,259.00,96,94.77121,1.22879,1,0,0,0,1,0
Chateau de Fieuzal (Futures Pre-sale),2011,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,36.99,90,93.14610,-3.14610,1,0,0,0,1,0
Chateau LaTour-Martillac,2009,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,44.99,94,93.20467,0.79533,1,0,0,0,1,0
Chateau Monbousquet,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,69.97,95,93.38752,1.61248,1,0,0,0,1,0
Chateau Smith Haut Lafitte Le Petit Haut Lafitte,2009,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,36.99,93,93.14610,-0.14610,1,0,0,0,1,0
Frescobaldi Tenuta di Castiglioni,2009,Tuscan Blends,Tuscany, Italy,24.99,91,92.84735,-1.84735,1,0,0,1,0,0
Chateau Kirwan,2009,Bordeaux Red Blends,Margaux, Bordeaux, France,129.00,94,93.81962,0.18038,1,0,0,0,1,0
Chateau Charmail (Futures Pre-Sale),2011,Bordeaux Red Blends,Haut Medoc, Bordeaux, France,18.99,90,93.01434,-3.01434,1,0,0,0,1,0
Argiano Non Confunditur,2010,Tuscan Blends,Tuscany, Italy,19.99,93,92.81075,0.18925,1,0,0,1,0,0
Monte Antico Rosso,2008,Tuscan Blends,Tuscany, Italy,11.99,90,92.75219,-2.75219,1,0,0,1,0,0
Chateau de Chantegrive (Futures Pre-Sale),2011,Bordeaux Red Blends,Graves, Bordeaux, France,17.99,90,93.00703,-3.00703,1,0,0,0,1,0
Chateau Belgrave Haut-Medoc (Futures Pre-Sale),2011,Bordeaux Red Blends,Medoc, Bordeaux, France,29.99,90,93.09486,-3.09486,1,0,0,0,1,0
Chateau Margaux Pavillon Rouge (Futures Pre-Sale),2011,Bordeaux Red Blends,Margaux, Bordeaux, France,147.00,90,93.95138,-3.95138,1,0,0,0,1,0
Chateau Mouton Rothschild,2009,Bordeaux Red Blends,Pauillac, Bordeaux, France,899.99,98,99.46325,-1.46325,1,0,0,0,1,0
Chateau Calon-Segur,2011,Bordeaux Red Blends,St. Estephe, Bordeaux, France,78.99,92,93.45354,-1.45354,1,0,0,0,1,0
Chateau LaTour-Martillac (Futures Pre-Sale),2011,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,29.99,92,93.09486,-1.09486,1,0,0,0,1,0
Chateau Magrez Fombrauge (Futures Pre-sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,129.00,92,93.81962,-1.81962,1,0,0,0,1,0
Ornellaia,2009,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,195.00,96,94.09182,1.90818,1,0,0,1,0,0
Chateau Gruaud Larose (Futures Pre-sale),2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,59.99,93,93.31447,-0.31447,1,0,0,0,1,0
Chateau La Conseillante (Futures Pre-Sale),2011,Bordeaux Red Blends,Pomerol, Bordeaux, France,114.00,92,93.70982,-1.70982,1,0,0,0,1,0
Chateau Cheval Blanc (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,699.00,94,97.99200,-3.99200,1,0,0,0,1,0
Chateau Figeac (Futures Pre-sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,119.00,94,93.74641,0.25359,1,0,0,0,1,0
Chateau Bellevue Mondotte (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,169.00,93,94.11241,-1.11241,1,0,0,0,1,0
Chateau Latour (Futures Pre-sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,699.00,96,97.99200,-1.99200,1,0,0,0,1,0
Le Dome (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,129.00,92,93.81962,-1.81962,1,0,0,0,1,0
Chateau L'Eglise Clinet (Futures Pre-Sale),2011,Bordeaux Red Blends,Pomerol, Bordeaux, France,164.00,93,94.07582,-1.07582,1,0,0,0,1,0
Les Forts de Latour (Futures Pre-Sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,179.00,93,94.18562,-1.18562,1,0,0,0,1,0
Tenuta San Guido Sassicaia,2009,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,249.97,98,94.49420,3.50580,1,0,0,1,0,0
Chateau Pedesclaux (Futures Pre-Sale),2011,Bordeaux Red Blends,Pauillac, Bordeaux, France,34.99,92,93.13147,-1.13147,1,0,0,0,1,0
Chateau La Fleur Morange (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,51.99,92,93.25591,-1.25591,1,0,0,0,1,0
Chateau Berliquet (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,36.99,91,93.14610,-2.14610,1,0,0,0,1,0
Chateau Ducru-Beaucaillou Croix de Beaucaillou (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,39.99,91,93.16806,-2.16806,1,0,0,0,1,0
Shingleback The Davey Estate Shiraz,2010,Syrah/Shiraz,McLaren Vale, Australia,26.99,93,93.26453,-0.26453,0,1,0,0,0,1
Chateau Canon,2000,Bordeaux Red Blends,St. Emilion, Bordeaux, France,135.00,94,93.86354,0.13646,1,0,0,0,1,0
Tenuta Sette Ponti Crognolo,2010,Tuscan Blends,Tuscany, Italy,27.99,92,92.86931,-0.86931,1,0,0,1,0,0
Chateau Gracia (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Emilion, Bordeaux, France,109.00,90,93.67322,-3.67322,1,0,0,0,1,0
Tenuta Sette Ponti Oreno,2010,Bordeaux Red Blends,Tuscany, Italy,109.97,96,93.46941,2.53059,1,0,0,1,0,0
Chateau Larcis-Ducasse (Futures Pre-Sale),2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,84.99,96,93.49747,2.50253,1,0,0,0,1,0
Chateau La Mission Haut-Brion,2009,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,939.00,97,99.74880,-2.74880,1,0,0,0,1,0
Brancaia Ilatraia,2007,Bordeaux Red Blends,Tuscany, Italy,51.99,94,93.04499,0.95501,1,0,0,1,0,0
Frescobaldi Tenuta di Castiglioni,2010,Tuscan Blends,Tuscany, Italy,19.39,90,92.80636,-2.80636,1,0,0,1,0,0
Chateau Belair-Monange,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.99,94,93.60727,0.39273,1,0,0,0,1,0
Chateau Calon-Segur (Futures Pre-Sale),2011,Bordeaux Red Blends,St. Estephe, Bordeaux, France,69.99,92,93.38766,-1.38766,1,0,0,0,1,0
Le Dome,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,361.99,95,95.52510,-0.52510,1,0,0,0,1,0
Les Asteries,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,149.99,93,93.97327,-0.97327,1,0,0,0,1,0
Les Asteries,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,89.99,91,93.53407,-2.53407,1,0,0,0,1,0
Le Carre,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,139.97,93,93.89992,-0.89992,1,0,0,0,1,0
Le Carre,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,77.99,91,93.44623,-2.44623,1,0,0,0,1,0
Chateau Laforge,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,34.99,91,93.13147,-2.13147,1,0,0,0,1,0
Tua Rita Per Sempre Syrah,2008,Syrah/Shiraz,Tuscany, Italy,199.00,95,93.86435,1.13565,0,1,0,1,0,0
Brancaia Tre,2010,Tuscan Blends,Tuscany, Italy,19.99,90,92.81075,-2.81075,1,0,0,1,0,0
Chateau Les Trois Croix,2010,Bordeaux Red Blends,Fronsac, Bordeaux, France,37.99,92,93.15343,-1.15343,1,0,0,0,1,0
Orma Toscana,2009,Bordeaux Red Blends,Tuscany, Italy,58.97,95,93.09608,1.90392,1,0,0,1,0,0
Chateau Lynch-Bages,1989,Bordeaux Red Blends,Pauillac, Bordeaux, France,399.97,94,95.80312,-1.80312,1,0,0,0,1,0
Antinori Tignanello,2009,Tuscan Blends,Tuscany, Italy,139.97,93,93.68900,-0.68900,1,0,0,1,0,0
Chateau La Lagune,2009,Bordeaux Red Blends,Medoc, Bordeaux, France,89.99,96,93.53407,2.46593,1,0,0,0,1,0
Chateau La Gaffeliere,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.00,94,93.60002,0.39998,1,0,0,0,1,0
Chateau Pavie Macquin,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,119.97,94,93.75352,0.24648,1,0,0,0,1,0
Brancaia Il Blu,2008,Tuscan Blends,Tuscany, Italy,54.99,93,93.06696,-0.06696,1,0,0,1,0,0
Luce Della Vite Lucente,2010,Tuscan Blends,Tuscany, Italy,28.99,93,92.87663,0.12337,1,0,0,1,0,0
Luce Della Vite Luce Toscana,2009,Tuscan Blends,Tuscany, Italy,99.00,95,93.38910,1.61090,1,0,0,1,0,0
Ruffino Modus,2009,Tuscan Blends,Tuscany, Italy,27.99,95,92.86931,2.13069,1,0,0,1,0,0
Chateau Smith Haut Lafitte,1998,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,109.97,93,93.68031,-0.68031,1,0,0,0,1,0
Chateau Beychevelle,2009,Bordeaux Red Blends,St. Julien, Bordeaux, France,95.00,94,93.57074,0.42926,1,0,0,0,1,0
Ornellaia,1997,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,249.97,97,94.49420,2.50580,1,0,0,1,0,0
Brancaia Ilatraia,2010,Bordeaux Red Blends,Tuscany, Italy,48.99,93,93.02303,-0.02303,1,0,0,1,0,0
Carruades de Lafite,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,299.97,95,95.07111,-0.07111,1,0,0,0,1,0
Chateau Barde Haut,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,39.99,92,93.16806,-1.16806,1,0,0,0,1,0
Chateau Bernadotte,2010,Bordeaux Red Blends,Medoc, Bordeaux, France,26.99,90,93.07291,-3.07291,1,0,0,0,1,0
Chateau Branon,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,139.00,94,93.89282,0.10718,1,0,0,0,1,0
Chateau Chauvin,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,49.99,93,93.24126,-0.24126,1,0,0,0,1,0
Chateau Clinet,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,139.00,97,93.89282,3.10718,1,0,0,0,1,0
Chateau Duhart-Milon,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,129.99,93,93.82686,-0.82686,1,0,0,0,1,0
Chateau Fleur Cardinale,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,69.99,93,93.38766,-0.38766,1,0,0,0,1,0
Chateau Gloria,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,64.97,91,93.35092,-2.35092,1,0,0,0,1,0
Chateau Haut-Bergey,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,37.99,93,93.15343,-0.15343,1,0,0,0,1,0
Chateau La Couspaude,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,79.99,93,93.46086,-0.46086,1,0,0,0,1,0
Chateau La Dominique,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,67.99,94,93.37302,0.62698,1,0,0,0,1,0
Chateau Malartic-Lagraviere,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,69.99,95,93.38766,1.61234,1,0,0,0,1,0
Chateau Marjosse,2010,Bordeaux Red Blends,Bordeaux, France,13.99,90,92.97775,-2.97775,1,0,0,0,1,0
Chateau Meyney,2010,Bordeaux Red Blends,St. Estephe, Bordeaux, France,46.99,92,93.21931,-1.21931,1,0,0,0,1,0
Chateau Olivier,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,41.99,95,93.18271,1.81729,1,0,0,0,1,0
Chateau Pichon Longueville Comtesse de Lalande,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,249.99,94,94.70526,-0.70526,1,0,0,0,1,0
Pierre de Lune,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,39.97,90,93.16792,-3.16792,1,0,0,0,1,0
Chateau Saint-Pierre,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,109.99,93,93.68047,-0.68047,1,0,0,0,1,0
Chateau Lynch-Bages,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,209.99,98,94.41246,3.58754,1,0,0,0,1,0
Chateau Leoville Barton,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,159.00,97,94.03922,2.96078,1,0,0,0,1,0
Chateau Prieure-Lichine,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,84.99,94,93.49747,0.50253,1,0,0,0,1,0
Chateau d'Issan,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,104.97,96,93.64372,2.35628,1,0,0,0,1,0
Chateau Haut-Beausejour,2010,Bordeaux Red Blends,St. Estephe, Bordeaux, France,22.99,91,93.04362,-2.04362,1,0,0,0,1,0
Chateau Pavie Macquin,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,139.97,95,93.89992,1.10008,1,0,0,0,1,0
Chateau Pichon-Longueville Baron,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,249.99,95,94.70526,0.29474,1,0,0,0,1,0
Chateau Palmer Alter Ego de Palmer,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,99.00,92,93.60002,-1.60002,1,0,0,0,1,0
Chateau Montrose,2010,Bordeaux Red Blends,St. Estephe, Bordeaux, France,289.99,97,94.99806,2.00194,1,0,0,0,1,0
Chateau Haut-Bailly,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,179.99,98,94.19286,3.80714,1,0,0,0,1,0
Chateau Ducru-Beaucaillou,2011,Bordeaux Red Blends,St. Julien, Bordeaux, France,129.97,93,93.82672,-0.82672,1,0,0,0,1,0
Chateau de Pez,2010,Bordeaux Red Blends,St. Estephe, Bordeaux, France,44.99,91,93.20467,-2.20467,1,0,0,0,1,0
Chateau Magdelaine,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,99.00,94,93.60002,0.39998,1,0,0,0,1,0
Chateau Pichon Longueville Comtesse de Lalande Reserve de la Comtesse,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,76.99,91,93.43890,-2.43890,1,0,0,0,1,0
Monte Antico Rosso,2009,Tuscan Blends,Tuscany, Italy,10.99,90,92.74487,-2.74487,1,0,0,1,0,0
Antinori Tignanello,2010,Tuscan Blends,Tuscany, Italy,99.99,96,93.39635,2.60365,1,0,0,1,0,0
Antinori Solaia,2009,Tuscan Blends,Tuscany, Italy,229.99,96,94.34795,1.65205,1,0,0,1,0,0
Chateau L'Evangile,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,249.99,96,94.70526,1.29474,1,0,0,0,1,0
Tenuta Guado al Tasso,2009,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,115.00,97,93.50623,3.49377,1,0,0,1,0,0
Chateau Carignan,2010,Bordeaux Red Blends,Bordeaux, France,13.98,91,92.97768,-1.97768,1,0,0,0,1,0
Chateau Carignan Prima,2010,Bordeaux Red Blends,Bordeaux, France,17.99,92,93.00703,-1.00703,1,0,0,0,1,0
Chateau Puygueraud George Cuvee,2010,Bordeaux Red Blends,Bordeaux, France,18.99,92,93.01434,-1.01434,1,0,0,0,1,0
Chateau Puygueraud,2010,Bordeaux Red Blends,Cotes de Francs, Bordeaux, France,19.99,92,93.02167,-1.02167,1,0,0,0,1,0
Chateau L'Eglise Clinet,2009,Bordeaux Red Blends,Pomerol, Bordeaux, France,579.00,97,97.11361,-0.11361,1,0,0,0,1,0
Chateau Poujeaux,2009,Bordeaux Red Blends,Moulis, Bordeaux, France,39.99,93,93.16806,-0.16806,1,0,0,0,1,0
Chateau Lilian Ladouys,2010,Bordeaux Red Blends,St. Estephe, Bordeaux, France,33.99,91,93.12415,-2.12415,1,0,0,0,1,0
Chateau La Dauphine,2010,Bordeaux Red Blends,Fronsac, Bordeaux, France,33.99,91,93.12415,-2.12415,1,0,0,0,1,0
Chateau Senejac,2010,Bordeaux Red Blends,Haut Medoc, Bordeaux, France,19.99,92,93.02167,-1.02167,1,0,0,0,1,0
Chateau Pontet-Canet,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,289.99,100,94.99806,5.00194,1,0,0,0,1,0
Chateau Fonplegade,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,52.99,91,93.26323,-2.26323,1,0,0,0,1,0
Chateau Haut-Bages Liberal,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,69.99,93,93.38766,-0.38766,1,0,0,0,1,0
Vieux Chateau Certan,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,359.00,100,95.50321,4.49679,1,0,0,0,1,0
Chateau La Mission Haut-Brion,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,649.97,100,97.63310,2.36690,1,0,0,0,1,0
Chateau Leoville Las Cases,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,299.99,99,95.07126,3.92874,1,0,0,0,1,0
Chateau Angelus,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,459.99,99,96.24246,2.75754,1,0,0,0,1,0
Chateau Leoville Poyferre,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,159.99,95,94.04646,0.95354,1,0,0,0,1,0
Chateau Smith Haut Lafitte,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,204.99,95,94.37586,0.62414,1,0,0,0,1,0
Chateau Clos des Jacobins,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,46.99,93,93.21931,-0.21931,1,0,0,0,1,0
Chateau La Tour Carnet,2010,Bordeaux Red Blends,Haut Medoc, Bordeaux, France,44.99,92,93.20467,-1.20467,1,0,0,0,1,0
Chateau Pape Clement,2010,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,388.99,96,95.72274,0.27726,1,0,0,0,1,0
Chateau La Commanderie,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,23.99,91,93.05095,-2.05095,1,0,0,0,1,0
Chateau Fombrauge,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,29.99,92,93.09486,-1.09486,1,0,0,0,1,0
Chateau La Mondotte,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,419.00,96,95.94241,0.05759,1,0,0,0,1,0
Chateau Canon,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,159.99,96,94.04646,1.95354,1,0,0,0,1,0
Chateau Cantenac Brown,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,85.00,94,93.49754,0.50246,1,0,0,0,1,0
Chateau Larcis-Ducasse,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,129.99,97,93.82686,3.17314,1,0,0,0,1,0
Chateau Faugeres,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,69.99,95,93.38766,1.61234,1,0,0,0,1,0
Chateau Les Ormes de Pez,2010,Bordeaux Red Blends,St. Estephe, Bordeaux, France,44.99,95,93.20467,1.79533,1,0,0,0,1,0
Chateau Grand-Puy-Lacoste,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,119.99,95,93.75366,1.24634,1,0,0,0,1,0
Chateau Pavie Decesse,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,249.99,97,94.70526,2.29474,1,0,0,0,1,0
Chateau Rauzan-Segla,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,129.00,98,93.81962,4.18038,1,0,0,0,1,0
Chateau Nenin,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,79.99,96,93.46086,2.53914,1,0,0,0,1,0
Chateau Giscours,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,104.97,95,93.64372,1.35628,1,0,0,0,1,0
Chateau Grand-Puy-Ducasse,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,85.00,93,93.49754,-0.49754,1,0,0,0,1,0
Chateau Troplong Mondot,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,199.99,94,94.33926,-0.33926,1,0,0,0,1,0
Chateau Hosanna,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,219.99,96,94.48566,1.51434,1,0,0,0,1,0
Chateau Monbousquet,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,69.99,95,93.38766,1.61234,1,0,0,0,1,0
Chateau Kirwan,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,69.99,93,93.38766,-0.38766,1,0,0,0,1,0
Chateau Certan de May,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,189.99,95,94.26607,0.73393,1,0,0,0,1,0
Chateau Talbot,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,71.99,94,93.40231,0.59769,1,0,0,0,1,0
Chateau La Gaffeliere,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,105.00,97,93.64394,3.35606,1,0,0,0,1,0
Chateau Beau-Sejour Becot,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,114.99,95,93.71706,1.28294,1,0,0,0,1,0
Chateau Clerc Milon,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,99.99,94,93.60727,0.39273,1,0,0,0,1,0
Clos Fourtet,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,199.99,94,94.33926,-0.33926,1,0,0,0,1,0
Chateau Trotanoy,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,359.00,98,95.50321,2.49679,1,0,0,0,1,0
Ornellaia,2010,Bordeaux Red Blends,Bolgheri, Tuscany, Italy,209.00,95,94.19431,0.80569,1,0,0,1,0,0
Il Molino di Grace Il Volano,2008,Tuscan Blends,Tuscany, Italy,16.99,90,92.78879,-2.78879,1,0,0,1,0,0
Chateau Mouton Rothschild,2010,Bordeaux Red Blends,Pauillac, Bordeaux, France,999.99,100,100.19525,-0.19525,1,0,0,0,1,0
Frescobaldi Nipozzano Mormoreto,2008,Bordeaux Red Blends,Tuscany, Italy,59.99,95,93.10355,1.89645,1,0,0,1,0,0
Chateau Palmer,2009,Bordeaux Red Blends,Margaux, Bordeaux, France,359.99,98,95.51046,2.48954,1,0,0,0,1,0
Chateau Cantemerle,2010,Bordeaux Red Blends,Haut Medoc, Bordeaux, France,57.99,94,93.29982,0.70018,1,0,0,0,1,0
Chateau Palmer,2010,Bordeaux Red Blends,Margaux, Bordeaux, France,469.99,98,96.31566,1.68434,1,0,0,0,1,0
Castello dei Rampolla d'Alceo,2008,Bordeaux Red Blends,Tuscany, Italy,179.97,100,93.98180,6.01820,1,0,0,1,0,0
Chateau Pavie,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,499.99,98,96.53526,1.46474,1,0,0,0,1,0
Argiano Non Confunditur,2011,Tuscan Blends,Tuscany, Italy,19.99,93,92.81075,0.18925,1,0,0,1,0,0
Chateau Cos d'Estournel Pagodes de Cos (scuffed label),2009,Bordeaux Red Blends,St. Estephe, Bordeaux, France,79.97,93,93.46072,-0.46072,1,0,0,0,1,0
Chateau Pibran,2009,Bordeaux Red Blends,Pauillac, Bordeaux, France,37.99,93,93.15343,-0.15343,1,0,0,0,1,0
Chateau Beausejour Duffau-Lagarrosse,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,449.00,99,96.16201,2.83799,1,0,0,0,1,0
Chateau Magdelaine,2009,Bordeaux Red Blends,St. Emilion, Bordeaux, France,89.00,93,93.52682,-0.52682,1,0,0,0,1,0
Chateau Grand-Puy-Ducasse,2009,Bordeaux Red Blends,Pauillac, Bordeaux, France,69.99,93,93.38766,-0.38766,1,0,0,0,1,0
Chateau Cos d'Estournel,2010,Bordeaux Red Blends,St. Estephe, Bordeaux, France,259.97,97,94.77832,2.22168,1,0,0,0,1,0
Chateau Branaire-Ducru,2010,Bordeaux Red Blends,St. Julien, Bordeaux, France,104.99,94,93.64386,0.35614,1,0,0,0,1,0
Croix de Labrie,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,79.99,92,93.46086,-1.46086,1,0,0,0,1,0
Chateau La Conseillante,2010,Bordeaux Red Blends,Pomerol, Bordeaux, France,269.00,98,94.84441,3.15559,1,0,0,0,1,0
Chateau Fontenil,2010,Bordeaux Red Blends,Fronsac, Bordeaux, France,34.99,92,93.13147,-1.13147,1,0,0,0,1,0
Chateau Rol Valentin,2010,Bordeaux Red Blends,St. Emilion, Bordeaux, France,44.99,91,93.20467,-2.20467,1,0,0,0,1,0
Chateau La Grave a Pomerol,2010,Bordeaux Red Blends,Medoc, Bordeaux, France,54.99,94,93.27786,0.72214,1,0,0,0,1,0
Vasse Felix Heytesbury Red Blend,2009,Bordeaux Red Blends,Margaret River, Australia,64.99,94,93.79944,0.20056,1,0,0,0,0,1
Chateau Barde Haut (Futures Pre-Sale),2012,Bordeaux Red Blends,St. Emilion, Bordeaux, France,27.99,91,93.08023,-2.08023,1,0,0,0,1,0
Chateau Branaire-Ducru (Futures Pre-Sale),2012,Bordeaux Red Blends,St. Julien, Bordeaux, France,46.99,91,93.21931,-2.21931,1,0,0,0,1,0
Chateau Brane-Cantenac (Futures Pre-Sale),2012,Bordeaux Red Blends,Margaux, Bordeaux, France,47.99,91,93.22662,-2.22662,1,0,0,0,1,0
Chateau Calon-Segur (Futures Pre-Sale),2012,Bordeaux Red Blends,St. Estephe, Bordeaux, France,64.99,93,93.35107,-0.35107,1,0,0,0,1,0
Chateau Canon (Futures Pre-Sale),2012,Bordeaux Red Blends,St. Emilion, Bordeaux, France,59.99,93,93.31447,-0.31447,1,0,0,0,1,0
Chateau Cantemerle (Futures Pre-Sale),2012,Bordeaux Red Blends,Haut Medoc, Bordeaux, France,29.99,91,93.09486,-2.09486,1,0,0,0,1,0
Chateau Cantenac Brown (Futures Pre-Sale),2012,Bordeaux Red Blends,Margaux, Bordeaux, France,41.99,91,93.18271,-2.18271,1,0,0,0,1,0
Chateau Clerc Milon (Futures Pre-Sale),2012,Bordeaux Red Blends,Pauillac, Bordeaux, France,51.99,93,93.25591,-0.25591,1,0,0,0,1,0
Chateau Smith Haut Lafitte (Futures Pre-Sale),2012,Bordeaux Red Blends,Pessac-Leognan, Bordeaux, France,64.99,95,93.35107,1.64893,1,0,0,0,1,0
